u_id,max_score,mean_score,std_score,positive_fraction,entropy,top_patch_row,top_patch_col,country,facet,prediction,correct
b0cbe990-43cc-45a9-9f98-ab8a0a38fe64,0.17618686,0.01659101,0.05016821,0.5663265306122449,4.9649763,6,0,Rwanda,food,Rwanda,True
f7c40fe4-ac32-46c5-922c-89e85b650906,0.34071198,0.015649552,0.07965534,0.46938775510204084,3.2214365,2,3,Rwanda,rituals,Rwanda,True
c67a3887-7cf3-4455-8122-e60eedd643a7,0.18348248,0.09880191,0.036244478,0.9795918367346939,3.8209918,0,3,Turkey,clothing,Turkey,True
fc76de15-b866-4251-af12-bd76901f7c3d,0.38069624,0.036960877,0.09224073,0.5918367346938775,4.688765,12,5,Turkey,drink,Turkey,True
67fa11a3-fa1f-4817-a189-87f38daf3011,0.060756616,0.0047013955,0.017058307,0.45408163265306123,4.7849054,9,3,Nigeria,drink,Brazil,False
e3ca3318-1490-4d72-bed8-d9c1813ed430,0.19213313,0.02334864,0.060317162,0.6530612244897959,3.5090187,0,2,Germany,food,Germany,True
803df59c-07e6-4459-a5cb-8c2e27237461,0.008986652,0.0019107959,0.0022910198,0.673469387755102,3.227604,2,2,China,drink,China,True
6c905b2d-0ff6-4c21-b0ef-50861a2cc2b5,0.25011036,0.07704296,0.059194934,0.7142857142857143,4.8699775,1,3,Canada,food,Canada,True
a8e28ea4-0eac-497a-b894-1e682ef66e8e,0.1483952,0.038576096,0.049206693,0.6530612244897959,4.8805246,8,11,Rwanda,drink,Brazil,False
1880497c-e945-4689-839e-03022a70d7a7,0.26255906,0.061917834,0.046495993,0.8418367346938775,4.99886,5,6,USA,rituals,USA,True
96b37654-4373-4743-981d-ef25317c602a,0.25709698,0.13188331,0.08994878,0.7142857142857143,3.5306487,2,2,Canada,drink,USA,False
a8f5c325-4cc4-4371-bd45-5d19156de028,0.028927922,0.006690991,0.006572598,0.8469387755102041,4.954316,0,5,China,food,China,True
843b1217-b7f6-4c73-9d38-0eac63bf6f28,0.021156354,0.006868563,0.005259533,0.7040816326530612,4.8863635,4,7,Rwanda,clothing,USA,False
746e8569-1091-499b-8de8-08bce681dd84,0.0053373575,3.1713018e-05,0.0015531756,0.413265306122449,4.7237062,13,6,Canada,rituals,Canada,True
ec6992fc-90b0-45fa-8cb0-0979086911d7,0.018948704,-0.017147677,0.02758938,0.1836734693877551,3.1356726,5,5,Brazil,clothing,Brazil,True
0ce7d616-31bd-4eac-99ec-195e0172b4fc,0.08705443,-0.008783855,0.032440033,0.22448979591836735,4.6517153,7,11,Nigeria,rituals,Rwanda,False
48cb84ac-f6c8-41d5-a8bd-433790fd4228,0.08546238,0.0131369345,0.026461393,0.5102040816326531,4.652706,7,6,Canada,drink,USA,False
1b080c55-9d6e-489f-95d6-8f03f713099b,0.0,-0.018823698,0.015980132,0.0,4.7814565,0,0,Brazil,clothing,Germany,False
6b0be593-f193-48ee-bdd8-8f8cc3da741a,0.07693969,0.017248774,0.022587162,0.6530612244897959,3.3834252,2,3,Brazil,clothing,USA,False
3f0011f7-0cf3-4ed5-a905-78d71079c3da,0.42316762,0.0050569912,0.045407485,0.5357142857142857,4.3332996,2,6,Germany,drink,Canada,False
5c7b7038-b58d-4a21-b867-b7a72612ff55,0.13244781,0.058876224,0.04312439,0.7142857142857143,3.5059445,5,3,India,food,China,False
86ea271d-4352-4963-80a2-96b496b9ab50,0.26771355,0.03111275,0.04443421,0.6785714285714286,4.5256248,4,7,Rwanda,rituals,Rwanda,True
3156bba1-7c6d-417e-8841-d6319dc7e3af,0.07006991,-0.026461337,0.039740782,0.23469387755102042,4.951423,6,2,India,traditions,Rwanda,False
8c973562-db40-4319-9dd5-51d83c7f910e,0.09825457,0.06304383,0.020490024,1.0,3.8315046,4,2,Germany,drink,USA,False
a5ffd0e5-343e-484b-92dc-aa8f00b18e98,0.008738792,-0.0031833905,0.006460871,0.1377551020408163,4.3752055,11,10,Turkey,clothing,USA,False
d501d03b-8677-427a-bd3c-80ef26349cf6,0.09198505,0.020716555,0.020586887,0.9795918367346939,3.4488187,0,2,Rwanda,rituals,Rwanda,True
f009866e-207b-4ed4-b0d2-150b69a5d0b0,0.22982007,0.059313364,0.056381304,0.9183673469387755,3.531707,1,3,China,food,China,True
9c96c4f7-b755-4960-948b-8c0ea7761880,0.0021420717,0.00018560127,0.0005034598,0.6020408163265306,4.918977,7,4,Ethiopia,food,Ethiopia,True
ec1ebd50-a42c-47c5-a77d-00546adf6224,0.06792043,0.00039778906,0.01816137,0.29591836734693877,4.356285,7,6,Brazil,rituals,USA,False
a8e28ea4-0eac-497a-b894-1e682ef66e8e,0.15679625,0.07653781,0.065291315,0.7755102040816326,3.7351775,3,3,Rwanda,drink,Brazil,False
1a8a184f-8ace-4cf9-a732-af3ceedef990,0.07079429,0.03490328,0.025329394,0.7142857142857143,3.5059733,2,3,Brazil,food,Canada,False
502a5fee-89c1-4f5d-b41d-9bdd65b11eb1,0.07925719,0.006593022,0.017719014,0.40816326530612246,4.4329033,4,10,China,traditions,China,True
a2ebb579-6a95-4ef6-90d3-7472f9739d27,0.059341684,0.01924488,0.016210418,0.8877551020408163,5.0783806,1,10,Canada,traditions,USA,False
a8f5c325-4cc4-4371-bd45-5d19156de028,0.035078943,0.0105188815,0.008484007,0.9795918367346939,3.5998855,2,2,China,food,China,True
803df59c-07e6-4459-a5cb-8c2e27237461,0.004012704,0.00014260077,0.0009693598,0.3826530612244898,4.5079503,8,3,China,drink,China,True
098b83b9-da89-40a9-a452-bc72698c3740,0.34867924,0.013882435,0.036222976,0.6122448979591837,4.319821,5,8,Germany,drink,Germany,True
a2ccb005-d747-43f8-8315-2518a1ece07d,0.06290704,-0.073253155,0.054731976,0.04081632653061224,3.6662776,1,5,Nigeria,traditions,Rwanda,False
e6e586b2-3904-40e5-8fcd-0e8201909ad0,0.22204494,-0.02366012,0.059937354,0.17857142857142858,4.729656,4,9,Germany,traditions,Canada,False
d83a91b8-849b-4f7f-8c8e-168734417cd3,0.20935509,0.016887985,0.03075779,0.5969387755102041,4.673043,4,11,Rwanda,traditions,Rwanda,True
4457fdf9-a623-41bd-8a0d-fd42128f38b3,0.12017363,0.004129934,0.042055048,0.42857142857142855,3.195098,6,5,Nigeria,clothing,Nigeria,True
b6a921ff-8d0c-41e1-8a6a-f9f1068693ee,0.13374427,0.037294608,0.04504756,0.6224489795918368,4.7692814,0,11,Brazil,drink,Brazil,True
e0ab0bf7-2f4f-4f11-a030-bf9080c1007d,0.018021345,0.0028008355,0.0054761395,0.46938775510204084,3.0707326,4,5,Iran,traditions,Iran,True
82215031-0639-473d-8f9c-7c9de723779d,0.03659314,0.0035968495,0.0055516977,0.7142857142857143,3.1454782,3,3,Germany,traditions,Germany,True
6c905b2d-0ff6-4c21-b0ef-50861a2cc2b5,0.32699543,0.121396996,0.094094194,0.7142857142857143,3.4772205,0,1,Canada,food,Canada,True
dd47b69e-013f-4997-9504-4d2e8a37342d,0.013806164,0.00064940844,0.004505598,0.46938775510204084,3.5517893,6,5,Germany,traditions,Germany,True
0ed35e82-2fa8-46d6-b4e0-629c66728ae8,0.30720103,0.10453755,0.07832948,0.9183673469387755,3.6436026,3,2,Ethiopia,rituals,USA,False
4457fdf9-a623-41bd-8a0d-fd42128f38b3,0.12603998,0.012615032,0.02913115,0.5153061224489796,4.6524315,13,10,Nigeria,clothing,Nigeria,True
34dd1cb8-5e75-42fb-933a-79c31b9a7dbe,0.01532362,-0.013968936,0.016313309,0.0663265306122449,4.6893597,1,2,Iran,traditions,USA,False
2bec6a9c-431a-4dfa-bd02-57b455d95a3a,0.12343341,0.008682284,0.02003811,0.7142857142857143,4.6957107,3,9,Iran,clothing,Iran,True
a914a20e-7219-43e5-929a-a60eeb2b0eba,0.23680598,0.09291014,0.056349255,0.9438775510204082,5.098424,7,3,Canada,traditions,USA,False
22bb7d28-bb29-4a85-af25-85f66ce70d52,0.317799,0.044540934,0.10898163,0.42857142857142855,3.260394,1,6,China,rituals,China,True
09180ea8-c1bf-4724-9f70-7501f4f20cf4,0.122497685,0.030306412,0.030297616,0.673469387755102,3.3437498,4,5,Iran,food,Iran,True
0b04f451-42cf-462b-b983-307e13183f45,0.0018221736,0.00010553672,0.00022352356,0.7040816326530612,4.2544594,4,4,Ethiopia,clothing,Ethiopia,True
4455c508-07a5-483c-a247-92904d635fee,0.2689002,0.087963335,0.086923264,0.5714285714285714,4.6449313,3,5,USA,traditions,USA,True
0c06402c-32eb-4fb0-bd5c-3d8ce5f6e9e2,0.046914935,0.008979618,0.009110793,0.8010204081632653,4.8321924,5,4,India,clothing,India,True
9f2b9f74-faa4-4b54-a4f1-aa65e32cb9f9,0.062998526,-0.002075329,0.018135214,0.3826530612244898,4.8079796,5,6,USA,drink,Rwanda,False
2ee2ff8e-8560-4eb9-b869-6ba468258201,0.1574241,0.05428143,0.044667114,0.7091836734693877,4.830382,5,7,Rwanda,food,Brazil,False
4713f5b0-48da-4ab5-99bc-ffe12d7d62fa,0.23874325,0.006298254,0.04837423,0.5306122448979592,3.5180907,0,3,Nigeria,traditions,Rwanda,False
87cc957e-bd81-4ea9-8d40-d6d9bce4ec76,0.07173222,0.0028903855,0.01841068,0.37244897959183676,4.7823963,4,7,USA,clothing,Turkey,False
3156bba1-7c6d-417e-8841-d6319dc7e3af,0.027735904,-0.05266182,0.03994043,0.10204081632653061,3.7008996,4,3,India,traditions,Rwanda,False
2b697bc6-809b-4d92-aa10-10c31472acaa,0.14397566,0.023311274,0.05081848,0.5102040816326531,3.2787356,5,2,USA,clothing,USA,True
79f909c7-d80a-4cab-a96a-0f26f374331c,0.106219076,-0.035890423,0.052643504,0.11734693877551021,4.603442,5,3,Iran,food,Iran,True
d87f6641-66de-446e-a933-47ad83edc1f0,0.013920903,0.0013663903,0.0036109467,0.42857142857142855,3.108342,4,1,Iran,food,Iran,True
6a9e5e3f-fc05-4c27-99e0-8f62cbfbce0a,0.10882881,0.0045260284,0.027047725,0.5459183673469388,4.935372,9,10,Iran,drink,Iran,True
c717f3a6-7b14-4f61-b395-89d63b0c6e73,0.16872501,-0.04008376,0.060760252,0.18877551020408162,4.9763846,3,4,Nigeria,clothing,Nigeria,True
6f5bf0aa-f72d-4e5d-8ac8-bcc1761d0f8a,0.30796844,0.09031901,0.08776917,0.8163265306122449,3.6416051,4,4,USA,food,USA,True
c6e2a507-d64e-4f66-a017-8c4bec7a25aa,0.059713542,0.0038136689,0.021399667,0.5816326530612245,4.968091,4,8,Canada,drink,Germany,False
01a1d08a-e2a5-4a81-afb5-9831cddd3e88,0.7481968,0.033634335,0.13296436,0.6122448979591837,2.4515593,2,2,Ethiopia,clothing,China,False
6653f8dd-3fff-48a3-8e29-065917a610b0,0.1301626,0.0046349633,0.018145993,0.3826530612244898,4.3581557,2,7,Ethiopia,traditions,Ethiopia,True
87161e09-edf6-46a7-acf4-1d2ba9f61348,0.13412893,0.019926168,0.03731849,0.7142857142857143,3.5890324,3,3,Canada,clothing,Canada,True
2fd3e1c4-4980-4f7d-8876-69cd79654a75,0.016304031,-0.03474498,0.024116097,0.04081632653061224,3.6935499,2,2,USA,drink,Rwanda,False
2bec6a9c-431a-4dfa-bd02-57b455d95a3a,0.21679074,0.023893164,0.040360186,0.7142857142857143,3.1953514,2,0,Iran,clothing,Iran,True
f8d29900-ef57-4a37-93ee-d6596f54b8b0,0.0027390718,0.0010434949,0.00078485,0.8979591836734694,3.6693656,4,6,Brazil,drink,Brazil,True
08f8c99f-b47b-46f6-8e29-6bcaa11d8ab1,0.17553806,0.003126634,0.016348025,0.5663265306122449,4.682103,4,3,China,traditions,China,True
829128f6-3b16-48aa-9654-69ba391bc9c6,0.08025098,0.005002702,0.010615993,0.5153061224489796,4.2860336,4,5,Iran,traditions,Iran,True
08f8c99f-b47b-46f6-8e29-6bcaa11d8ab1,0.16512346,0.017728437,0.03626119,0.5918367346938775,3.184317,2,1,China,traditions,China,True
fa819613-c07e-4e81-ae2a-6a5fee7b350b,0.60535693,0.115342915,0.14660689,0.9183673469387755,3.3635921,2,4,Turkey,drink,Turkey,True
5473783d-ba57-45b2-8414-33eb26c36ccf,0.25857753,0.047514122,0.0717498,0.5306122448979592,3.1278038,2,4,USA,traditions,USA,True
39e397ed-fa8c-40ee-974d-b2f01e397e64,0.07913765,-0.0028179497,0.054707006,0.6122448979591837,3.6372938,0,3,India,food,China,False
7e4d2b1e-fa75-443c-92e9-b792125002c6,0.050293684,0.005817873,0.0092295725,0.6326530612244898,3.0128815,4,5,Germany,drink,Germany,True
60c2f1e2-820c-4c10-a873-af1a75d9e4db,0.0064965487,0.0009883874,0.0018889871,0.673469387755102,3.0385814,5,5,Nigeria,rituals,Nigeria,True
1880497c-e945-4689-839e-03022a70d7a7,0.2826351,0.10035101,0.06430976,1.0,3.7063787,4,3,USA,rituals,USA,True
aa454b8a-ea44-47d8-bfc5-8e0691affc18,0.017806172,-0.002105309,0.0068207267,0.1836734693877551,3.4011388,3,4,China,rituals,China,True
7b73f9f5-70a9-4324-a79d-99302078220b,0.04491192,-0.0016328455,0.005178857,0.16326530612244897,4.6596813,12,3,Brazil,traditions,Brazil,True
34dd1cb8-5e75-42fb-933a-79c31b9a7dbe,0.01552883,-0.019854445,0.022980427,0.04081632653061224,3.3113267,1,1,Iran,traditions,USA,False
41e6fcd3-a802-4639-a9f3-3943c6b1242a,0.24673471,0.014942277,0.058545165,0.2857142857142857,4.421003,3,4,India,rituals,China,False
d0e20d67-24e5-4292-9222-4b60fdeb3b4f,0.023267746,-0.008362881,0.010905325,0.1836734693877551,4.8860865,7,2,Iran,clothing,Iran,True
3b78bd2d-5f55-4480-8637-ccc22c549402,0.06661612,0.006665124,0.016299345,0.49489795918367346,4.603859,4,4,Nigeria,drink,Nigeria,True
7469bf5a-e55b-4077-8c23-4f80be8daa32,0.044442747,0.012037254,0.011438071,0.6887755102040817,4.779931,13,2,China,drink,Canada,False
e3ca3318-1490-4d72-bed8-d9c1813ed430,0.1704719,-0.022016425,0.04952845,0.22448979591836735,4.88272,13,10,Germany,food,Germany,True
734acb99-0962-4131-b4f7-725c20411db8,0.11845118,0.0020143366,0.016269738,0.34183673469387754,4.0364304,3,2,Canada,traditions,Canada,True
591a4da1-0a04-4dc6-ba4e-a3526dbce1c6,0.17595905,0.03611237,0.036180675,0.6938775510204082,4.74722,3,6,Canada,clothing,Canada,True
39733d4c-5b90-473a-b873-d62f74e809fa,0.69050634,0.035459373,0.09797708,0.7142857142857143,2.6095858,3,3,Germany,food,Germany,True
98eed9b0-5603-4c58-b498-34df83a4d44e,0.3493439,0.041639466,0.07403467,0.42857142857142855,2.7332907,4,4,Iran,rituals,Iran,True
734acb99-0962-4131-b4f7-725c20411db8,0.10035658,0.004763653,0.019837495,0.42857142857142855,3.0373783,1,1,Canada,traditions,Canada,True
ae89905e-966f-43f0-8c0f-cc4ce1b87ac1,0.20119865,0.054413553,0.0726765,0.673469387755102,3.435475,1,3,India,traditions,Iran,False
035e6a4b-1414-44d6-8b17-8bac0bb64a42,0.014649749,0.0012661756,0.00187002,0.6836734693877551,4.5323887,7,4,Brazil,drink,Brazil,True
a82f3319-8037-44df-bcab-0d39d14590e6,0.02051282,0.005670359,0.006430481,0.75,4.895418,4,6,India,food,USA,False
b42f7e81-16d7-4b6b-a305-d8e79c5ddf58,0.018965304,0.0016302102,0.0025097865,0.7806122448979592,4.567855,4,10,Ethiopia,drink,Ethiopia,True
3bbeaac4-39d5-449f-b8e0-69a66bbb9400,0.019424843,0.0065996964,0.006067084,0.8571428571428571,3.5912719,1,1,India,food,USA,False
f8d29900-ef57-4a37-93ee-d6596f54b8b0,0.0025773644,0.00065408344,0.00055264955,0.826530612244898,4.9084454,8,12,Brazil,drink,Brazil,True
843b1217-b7f6-4c73-9d38-0eac63bf6f28,0.021987759,0.009070441,0.007079397,0.7142857142857143,3.4757247,2,1,Rwanda,clothing,USA,False
dc012abe-5e86-41c4-b740-a9e91a0fe240,0.23095155,-0.036728762,0.06257464,0.10714285714285714,4.6669292,5,5,Nigeria,drink,Rwanda,False
9844e1be-1620-44ee-ac68-57ae9d58ab4f,0.023313403,0.002492234,0.0047857533,0.5051020408163265,4.445071,1,7,India,rituals,India,True
1309b373-b885-4aa0-b6f8-7aab4b734ac2,0.07808274,-0.0003148597,0.027542207,0.24489795918367346,3.265882,1,2,China,clothing,China,True
d97dd49b-2351-46fb-814b-b5f0a72d251e,0.29374382,0.10709379,0.0901223,0.7142857142857143,3.4355688,2,3,Ethiopia,drink,Rwanda,False
6be2a046-67c7-4a4c-b67c-31d41a0714a5,0.21679074,0.023893164,0.040360186,0.7142857142857143,3.1953514,2,0,Iran,clothing,Iran,True
4c79241e-3dc9-44d8-bed7-421701a25103,0.0030042157,-0.026263364,0.016128026,0.02040816326530612,3.6944757,0,1,Brazil,rituals,USA,False
d501d03b-8677-427a-bd3c-80ef26349cf6,0.054387927,0.0071497983,0.007651895,0.7857142857142857,4.7810946,0,8,Rwanda,rituals,Rwanda,True
4436f0b0-f4fe-4383-911d-4640c75d9018,0.124186546,0.016469805,0.04373522,0.6122448979591837,3.549176,4,1,USA,rituals,Ethiopia,False
1b080c55-9d6e-489f-95d6-8f03f713099b,0.005502425,-0.017349118,0.014488607,0.02040816326530612,3.4521317,2,3,Brazil,clothing,Germany,False
9e592190-7413-4778-8631-3908e7577661,0.07085532,0.002565985,0.008077233,0.46938775510204084,4.4813886,3,6,USA,traditions,Ethiopia,False
7409a04b-e4e0-48a6-83aa-9ea94eeb78da,0.14014651,0.04927471,0.04392926,0.7091836734693877,4.800605,10,6,Nigeria,traditions,Germany,False
86ea271d-4352-4963-80a2-96b496b9ab50,0.44963092,0.08981911,0.098142125,0.7142857142857143,3.2984326,1,3,Rwanda,rituals,Rwanda,True
87cc957e-bd81-4ea9-8d40-d6d9bce4ec76,0.064260654,0.005787235,0.021741396,0.46938775510204084,3.4817533,2,3,USA,clothing,Turkey,False
01a1d08a-e2a5-4a81-afb5-9831cddd3e88,0.27060395,-0.005457558,0.027391722,0.23979591836734693,4.703329,5,5,Ethiopia,clothing,China,False
dca004c5-3d95-44e6-95ef-8116165e04a3,0.07452807,-0.0059661367,0.032383837,0.3163265306122449,4.6399355,9,8,USA,drink,USA,True
3d4755c8-3116-45b7-a80f-10c886ec742d,0.10298401,0.007075608,0.013481931,0.6785714285714286,4.7269106,6,6,Ethiopia,food,Ethiopia,True
c3a1ddb5-f12f-4806-bda6-4189d38228d7,0.0097929835,0.0020920872,0.002572585,0.5663265306122449,4.5130672,5,10,Turkey,rituals,Turkey,True
acd68d0e-9d10-40ef-9fd1-cbdc720808ef,0.0039263964,0.0001838183,0.00096922583,0.32653061224489793,3.1589496,1,3,Canada,clothing,Canada,True
fbe240a9-76de-4a92-8136-ea1716764e8d,0.1791462,-0.01771951,0.06567557,0.28061224489795916,4.6588516,6,5,Iran,traditions,Iran,True
00a46fda-95f7-455b-8bba-e320575b6ea3,0.002898395,0.0005870814,0.0006336164,0.7142857142857143,3.3069572,3,1,Iran,food,Iran,True
6a8d47c3-55db-4f2d-b7e0-6c25b6a268c8,0.15626995,0.0069819484,0.04389078,0.4336734693877551,4.656085,10,5,India,rituals,USA,False
f7a3dcee-b9cb-4f4b-94b6-617336a4d320,0.07484206,0.012098074,0.02830771,0.46938775510204084,3.267255,4,3,Turkey,food,Iran,False
520f8c8b-3426-4a8e-affd-07b0c26f954b,0.026089549,-0.016168164,0.021209463,0.10204081632653061,3.3294892,3,5,India,clothing,India,True
46f8812b-adca-4161-ae1f-9f6c5600599c,0.6920873,-1.0267812e-05,0.1042966,0.2653061224489796,2.926336,4,3,Ethiopia,drink,Ethiopia,True
829128f6-3b16-48aa-9654-69ba391bc9c6,0.09907013,0.012345068,0.021596512,0.6122448979591837,2.9143236,2,2,Iran,traditions,Iran,True
7d6f190c-4df7-4306-a1e9-b87ed1e3087c,0.4086076,0.07540157,0.08493327,0.6785714285714286,4.6432724,7,7,USA,rituals,USA,True
39456870-dff9-4521-85a7-8ce1e1156572,0.02232024,0.0061804955,0.0074907807,0.5918367346938775,3.3071918,4,2,Rwanda,drink,Germany,False
7174dc33-dbe6-4c70-a3ef-ae0be8ab6b29,0.07217595,0.011810664,0.019999044,0.673469387755102,4.8888006,9,10,Canada,food,Canada,True
dc3a53b7-bcd5-4354-93b6-f954b82269e1,0.0059013963,0.0014659544,0.0013655053,0.7091836734693877,4.768052,5,10,Ethiopia,food,Ethiopia,True
2c1bd295-9cde-47af-af0e-202c03272d01,0.044928372,-0.0032459996,0.019906705,0.32653061224489793,4.583724,10,3,Nigeria,clothing,Nigeria,True
dad09341-9891-4f9e-b292-1f834f9fedc4,0.04753688,-0.0016450951,0.013886752,0.33163265306122447,4.658056,4,8,India,drink,Ethiopia,False
6653f8dd-3fff-48a3-8e29-065917a610b0,0.09008485,0.009205104,0.022939917,0.40816326530612246,2.9775848,2,3,Ethiopia,traditions,Ethiopia,True
6f5bf0aa-f72d-4e5d-8ac8-bcc1761d0f8a,0.19585961,0.046936706,0.05381484,0.7193877551020408,4.8860693,1,6,USA,food,USA,True
525abdb3-d337-4b12-b2ee-01a6e3e1f780,0.17155081,0.028805897,0.037327737,0.673469387755102,3.1876194,2,2,Brazil,traditions,Brazil,True
0b9aadd7-4769-4584-8fd7-428dfa00fdaf,0.24366532,0.12981836,0.08695095,0.7142857142857143,3.5370264,1,2,Iran,rituals,USA,False
ecd4f0c8-0bb6-4a35-ac36-66588d7d4185,0.17769323,0.10534341,0.069437385,0.7142857142857143,3.5426676,3,4,Nigeria,food,USA,False
f4247462-9218-4cf6-9952-434510763b03,0.0741387,0.012045094,0.017006531,0.673469387755102,3.117915,1,4,Iran,traditions,Iran,True
e3ddb612-2a9b-4cda-a547-572583a1e202,0.03246504,-0.0025510949,0.008350814,0.3010204081632653,4.8583183,5,7,Turkey,food,Turkey,True
19289618-394a-4b0b-ad8f-ffe2157564aa,0.23739675,0.011032767,0.044348463,0.5,4.481704,4,9,Iran,rituals,Turkey,False
5880280d-93fc-446b-8079-58300559adda,0.36791077,-0.048405744,0.08942113,0.04081632653061224,3.4162393,1,2,Ethiopia,clothing,Rwanda,False
4455c508-07a5-483c-a247-92904d635fee,0.3131103,0.13741203,0.10539418,0.7142857142857143,3.4782467,2,3,USA,traditions,USA,True
2a57f463-0a45-4852-9a58-acbf91395812,0.25274602,-0.0016584818,0.062197406,0.2653061224489796,4.6232624,9,8,Rwanda,clothing,Rwanda,True
525abdb3-d337-4b12-b2ee-01a6e3e1f780,0.17717773,0.017302737,0.031466477,0.4846938775510204,4.1539254,6,7,Brazil,traditions,Brazil,True
09c667a0-2ed1-425e-8f15-f0d7b510b5ab,0.037796676,0.0021400936,0.0048774867,0.5153061224489796,4.607625,7,7,China,food,China,True
de8ac0fa-d6dc-41bb-b117-f5e84f22e9e5,0.20700186,-0.0018909762,0.018425703,0.2755102040816326,4.458869,8,11,China,traditions,China,True
a5ffd0e5-343e-484b-92dc-aa8f00b18e98,0.01747685,-0.0065103844,0.010162186,0.14285714285714285,3.2775464,1,5,Turkey,clothing,USA,False
f555701d-40c7-4400-9bdc-eda62ace2912,0.12924385,-0.08627145,0.059254333,0.08163265306122448,5.1206408,11,4,Ethiopia,traditions,Rwanda,False
00a46fda-95f7-455b-8bba-e320575b6ea3,0.0019615293,0.00015829138,0.00032599946,0.5357142857142857,4.3772316,8,10,Iran,food,Iran,True
39e397ed-fa8c-40ee-974d-b2f01e397e64,0.052158013,-0.023390006,0.049607515,0.3112244897959184,4.6643295,12,1,India,food,China,False
d4d631c2-4c15-4f43-b3bb-bd1fe3157b64,0.11476457,0.008066389,0.020704933,0.576530612244898,4.633738,7,6,India,traditions,India,True
606aeda1-a002-4666-9cc2-c54b4af0a436,0.07927932,0.016799858,0.028532743,0.7551020408163265,3.5890136,3,2,Germany,rituals,Rwanda,False
f009866e-207b-4ed4-b0d2-150b69a5d0b0,0.13259023,0.017317321,0.027674362,0.6632653061224489,4.6408505,1,5,China,food,China,True
b5ddf9ce-952d-4fe5-a878-b1ffe90ff1ef,0.17242461,0.06833098,0.05583792,0.673469387755102,3.4671836,1,3,Canada,rituals,USA,False
1309b373-b885-4aa0-b6f8-7aab4b734ac2,0.10560435,-0.0075634224,0.019909024,0.10204081632653061,4.5694675,1,4,China,clothing,China,True
443e4b25-3d4a-40e3-a270-e48c9d37f105,0.51924765,0.11184615,0.10258964,0.7142857142857143,3.4175656,2,4,Turkey,traditions,Turkey,True
be330458-bfe8-4b6d-ab4f-0e121faca59d,0.096309125,-0.03972154,0.05423111,0.08163265306122448,3.3356538,3,3,India,traditions,India,True
7cd63749-44d8-4024-ac6c-727bde0ae91a,0.03866876,-0.0023153098,0.014698016,0.41836734693877553,4.600218,11,3,USA,drink,Germany,False
6518121e-ba08-4e76-aa33-2c2e00598fdd,0.25640088,0.058664687,0.08816691,0.7755102040816326,3.6352265,3,3,Nigeria,drink,Rwanda,False
fa819613-c07e-4e81-ae2a-6a5fee7b350b,0.33364126,0.043794855,0.069490805,0.6224489795918368,4.6329994,4,8,Turkey,drink,Turkey,True
535f44c0-e569-40b7-9b05-2ab1ef0f8368,0.3746124,0.013540186,0.06338885,0.4030612244897959,4.549947,0,9,Ethiopia,rituals,Rwanda,False
09180ea8-c1bf-4724-9f70-7501f4f20cf4,0.10021163,0.004786202,0.026326142,0.42346938775510207,4.657777,8,10,Iran,food,Iran,True
b577985c-6eca-41d4-805c-13fdb8822df8,0.024977088,0.0037452846,0.0051641245,0.6173469387755102,4.6237497,10,3,India,rituals,India,True
5473783d-ba57-45b2-8414-33eb26c36ccf,0.2349193,0.018387238,0.048793737,0.42346938775510207,4.3483324,8,3,USA,traditions,USA,True
4efc5850-d150-471b-8188-4f35d3b63b48,0.23615192,-0.006837924,0.076008216,0.20408163265306123,2.6233792,2,2,Turkey,clothing,China,False
7b652a5a-c293-42d8-9245-c3e1556636c1,0.1440149,0.02084087,0.032149848,0.6836734693877551,4.723195,2,3,Rwanda,clothing,Ethiopia,False
b6aaf31f-d668-4f6e-9d34-c7ecbfa7c8a8,0.19844621,0.07751755,0.050770693,0.8979591836734694,3.7070236,1,2,USA,clothing,USA,True
7cd63749-44d8-4024-ac6c-727bde0ae91a,0.0372644,-0.0059131677,0.022305852,0.42857142857142855,3.3941598,3,1,USA,drink,Germany,False
693a728d-e9d9-4d50-a6c8-c38a7d8dce35,0.19029051,0.0033880975,0.043084964,0.23469387755102042,4.316231,8,8,Rwanda,clothing,Rwanda,True
daef26fc-191a-476a-a883-66c9dad9f963,0.25102097,0.05828234,0.06630179,0.7193877551020408,4.7594824,5,5,Brazil,drink,USA,False
c717f3a6-7b14-4f61-b395-89d63b0c6e73,0.047831923,-0.12772281,0.06244498,0.02040816326530612,3.7868595,0,4,Nigeria,clothing,Nigeria,True
ff57c370-a704-49a2-8662-f040dca197df,0.1303182,0.056752224,0.039652456,0.7142857142857143,4.9097366,9,6,USA,rituals,USA,True
7cde7484-09d6-4675-859f-c98293b98f27,0.0909096,-0.00035450014,0.015870607,0.40816326530612246,4.750022,3,11,Ethiopia,traditions,Ethiopia,True
d97dd49b-2351-46fb-814b-b5f0a72d251e,0.27734095,0.04772654,0.065335646,0.5,4.477562,2,3,Ethiopia,drink,Rwanda,False
a82f3319-8037-44df-bcab-0d39d14590e6,0.023930958,0.009624957,0.007702258,0.8163265306122449,3.6513207,2,5,India,food,USA,False
0c62e0fb-0aea-49a7-b333-b15a64c8359f,0.0966804,-0.029242093,0.04644201,0.3673469387755102,3.3689277,3,2,Canada,food,Turkey,False
6b0be593-f193-48ee-bdd8-8f8cc3da741a,0.047077507,0.0095609715,0.013721125,0.6173469387755102,4.708459,12,9,Brazil,clothing,USA,False
